type,area,module,path,size_bytes,priority,action
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/keys/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/payment/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/qr-code/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/pix/receipt/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/profile/consents/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/profile/devices/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/profile/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/profile/security/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/support/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/transactions/[transactionId]/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/transactions/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(authenticated)/transfers/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(public)/layout.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(public)/login/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(public)/onboarding/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/(public)/recovery/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/error.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/global-error.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/layout.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/loading.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/not-found.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/app/page.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/account/AccountCard.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/account/BalanceDisplay.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/authentication/LoginForm.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/authentication/MfaChallenge.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/authentication/SessionExpired.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/cards/BankCard.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/cards/CardLimits.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/cards/InvoiceSummary.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/navigation/MobileNavigation.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/navigation/Sidebar.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/navigation/UserMenu.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/payments/AmountInput.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/payments/PaymentConfirmation.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/payments/PixKeyInput.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/payments/TransactionReceipt.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/states/ErrorState.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/components/states/PendingState.tsx,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/accounts/useAccounts.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/authentication/authentication.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/authentication/authentication.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/authentication/authentication.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/authentication/useAuthentication.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/cards/cards.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/cards/cards.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/cards/cards.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/cards/useCards.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/pix/pix.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/pix/pix.machine.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/pix/pix.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/pix/pix.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/pix/usePixPayment.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/profile/profile.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/profile/profile.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/profile/profile.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/profile/useProfile.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/transactions/transactions.api.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/transactions/transactions.schema.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/transactions/transactions.types.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/features/transactions/useTransactions.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/hooks/useCorrelationId.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/hooks/useFeatureFlag.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/hooks/useIdleTimeout.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/hooks/useMediaQuery.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/hooks/useReducedMotion.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/api-client.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/auth-session.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/correlation-id.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/date-time.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/error-mapper.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/feature-flags.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/logger.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/observability.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/permissions.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/lib/validators.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-web-banking,03-channels/regenera-channel-web-banking/src/middleware.ts,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
