id,arquivo_atual,caminho_origem_resolvido,caminho_staging,destino_recomendado,existencia_origem,existencia_staging,existencia_destino,sha256_origem,sha256_staging,sha256_destino,igualdade_hashes,destino_topologicamente_correto,origem_preservada,ausencia_sobrescrita,resultado_final
3490,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.controller.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.controller.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.controller.ts,SIM,SIM,SIM,3b640ededc7c8e04685ebceaa88d9eb0f53cb3c34fe879387d01286dd3c193b7,3b640ededc7c8e04685ebceaa88d9eb0f53cb3c34fe879387d01286dd3c193b7,3b640ededc7c8e04685ebceaa88d9eb0f53cb3c34fe879387d01286dd3c193b7,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3491,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.module.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.module.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.module.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.module.ts,SIM,SIM,SIM,849aa8652aa57e84b3aab6a151c340e1055dfdf4d4c7ce7bc97d00ab0d079016,849aa8652aa57e84b3aab6a151c340e1055dfdf4d4c7ce7bc97d00ab0d079016,849aa8652aa57e84b3aab6a151c340e1055dfdf4d4c7ce7bc97d00ab0d079016,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3492,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.service.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/compliance.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/compliance.service.ts,SIM,SIM,SIM,5a03518cac1134851b36f39699a241bf0f8075a2e4479d172ee88dc3156c0dae,5a03518cac1134851b36f39699a241bf0f8075a2e4479d172ee88dc3156c0dae,5a03518cac1134851b36f39699a241bf0f8075a2e4479d172ee88dc3156c0dae,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3493,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/kyc-engine/datavalid.client.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/kyc-engine/datavalid.client.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/kyc-engine/datavalid.client.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/kyc-engine/datavalid.client.ts,SIM,SIM,SIM,2109240a0bc2b3fab9c1f357a7228631093757f9396ac8a85ee96017a0651a8c,2109240a0bc2b3fab9c1f357a7228631093757f9396ac8a85ee96017a0651a8c,2109240a0bc2b3fab9c1f357a7228631093757f9396ac8a85ee96017a0651a8c,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3494,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/kyc-engine/kyc.service.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/kyc-engine/kyc.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/kyc-engine/kyc.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/kyc-engine/kyc.service.ts,SIM,SIM,SIM,2f9f9efbf7f581ab590aa229f60daa962e7685311530fa92c65f9ec15ce319d3,2f9f9efbf7f581ab590aa229f60daa962e7685311530fa92c65f9ec15ce319d3,2f9f9efbf7f581ab590aa229f60daa962e7685311530fa92c65f9ec15ce319d3,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3495,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/providers/mock-pep.provider.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/providers/mock-pep.provider.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/providers/mock-pep.provider.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/providers/mock-pep.provider.ts,SIM,SIM,SIM,ee1cab32eec0d6b678f4db48664389f2a8574b4721df0680c16b579ab02b1cf8,ee1cab32eec0d6b678f4db48664389f2a8574b4721df0680c16b579ab02b1cf8,ee1cab32eec0d6b678f4db48664389f2a8574b4721df0680c16b579ab02b1cf8,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3496,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/providers/pep.provider.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/providers/pep.provider.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/providers/pep.provider.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/providers/pep.provider.ts,SIM,SIM,SIM,cf71731a56350f1c001d24d179a3bf5200989de710e7b1ffdd454620f6ff497f,cf71731a56350f1c001d24d179a3bf5200989de710e7b1ffdd454620f6ff497f,cf71731a56350f1c001d24d179a3bf5200989de710e7b1ffdd454620f6ff497f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3497,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/security.controller.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/security.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/security.controller.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/security.controller.ts,SIM,SIM,SIM,6da789419685eb3d4a3d934dc81eb2a85ac694d5289370d47197b4f87dac8284,6da789419685eb3d4a3d934dc81eb2a85ac694d5289370d47197b4f87dac8284,6da789419685eb3d4a3d934dc81eb2a85ac694d5289370d47197b4f87dac8284,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3498,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/security.service.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/compliance/security.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/security.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/security.service.ts,SIM,SIM,SIM,8ffa2ab916ff6f6ab7fb8e7788ff1dad3b5b14c55d29104313b054eec3197594,8ffa2ab916ff6f6ab7fb8e7788ff1dad3b5b14c55d29104313b054eec3197594,8ffa2ab916ff6f6ab7fb8e7788ff1dad3b5b14c55d29104313b054eec3197594,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3499,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/database/migrations/003-create-kyc-aml.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/database/migrations/003-create-kyc-aml.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/migrations/003-create-kyc-aml.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/database/migrations/003-create-kyc-aml.ts,SIM,SIM,SIM,ec58180e0da94e67325d706adef6b6d5f1844964cb9e0d9f6fa6d0587e553ef5,ec58180e0da94e67325d706adef6b6d5f1844964cb9e0d9f6fa6d0587e553ef5,ec58180e0da94e67325d706adef6b6d5f1844964cb9e0d9f6fa6d0587e553ef5,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3500,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/events/contracts/kyc/kyc.events.ts,/Volumes/REGENERA BANK/regenera-bank/06-risk-control/regenera-risk-kyc/source-material/src/events/contracts/kyc/kyc.events.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/events/contracts/kyc/kyc.events.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/events/contracts/kyc/kyc.events.ts,SIM,SIM,SIM,129172fb4d30d2c26213914b595a76705fa6a17e3b283307931ffa155efe0bc1,129172fb4d30d2c26213914b595a76705fa6a17e3b283307931ffa155efe0bc1,129172fb4d30d2c26213914b595a76705fa6a17e3b283307931ffa155efe0bc1,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3508,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/auth.controller.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/auth.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-identity/source-material/arquivos-2/auth.controller.ts,05-core-banking/regenera-core-identity/source-material/arquivos-2/auth.controller.ts,SIM,SIM,SIM,89623d5e7fee15bc40667e2d3af51230ef6f11bad3c9f8085c1178e952806650,89623d5e7fee15bc40667e2d3af51230ef6f11bad3c9f8085c1178e952806650,89623d5e7fee15bc40667e2d3af51230ef6f11bad3c9f8085c1178e952806650,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3509,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/permissions.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/permissions.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-identity/source-material/arquivos-2/permissions.ts,05-core-banking/regenera-core-identity/source-material/arquivos-2/permissions.ts,SIM,SIM,SIM,bf3f97cb6d43b0fe9aa38633881ece39b15fd195c1d31b2ad55fd996a8eebc2c,bf3f97cb6d43b0fe9aa38633881ece39b15fd195c1d31b2ad55fd996a8eebc2c,bf3f97cb6d43b0fe9aa38633881ece39b15fd195c1d31b2ad55fd996a8eebc2c,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3510,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/runtime-mode.guard.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/runtime-mode.guard.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-identity/source-material/arquivos-2/runtime-mode.guard.ts,05-core-banking/regenera-core-identity/source-material/arquivos-2/runtime-mode.guard.ts,SIM,SIM,SIM,1aad56f0b27c6b81413427c9419ba2008d1cc4de19a49622fd82b8cd7230763f,1aad56f0b27c6b81413427c9419ba2008d1cc4de19a49622fd82b8cd7230763f,1aad56f0b27c6b81413427c9419ba2008d1cc4de19a49622fd82b8cd7230763f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3511,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/session-auth.guard.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/session-auth.guard.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-identity/source-material/arquivos-2/session-auth.guard.ts,05-core-banking/regenera-core-identity/source-material/arquivos-2/session-auth.guard.ts,SIM,SIM,SIM,2f39d7c131d1e7eeec3695d96fecb3ce84f7775b18d7275aa973b49d64b5fd1b,2f39d7c131d1e7eeec3695d96fecb3ce84f7775b18d7275aa973b49d64b5fd1b,2f39d7c131d1e7eeec3695d96fecb3ce84f7775b18d7275aa973b49d64b5fd1b,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3513,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.controller.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.controller.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.controller.ts,SIM,SIM,SIM,c7ce0baf7ef445fa7cfaa9b5ff70f2bf95ccca821d4419f660cbacb0caaab638,c7ce0baf7ef445fa7cfaa9b5ff70f2bf95ccca821d4419f660cbacb0caaab638,c7ce0baf7ef445fa7cfaa9b5ff70f2bf95ccca821d4419f660cbacb0caaab638,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3514,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.guard.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.guard.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.guard.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.guard.ts,SIM,SIM,SIM,9f6c5dd0b7182adeb0b0345d0d2b89426885d046040288466e662128f8431020,9f6c5dd0b7182adeb0b0345d0d2b89426885d046040288466e662128f8431020,9f6c5dd0b7182adeb0b0345d0d2b89426885d046040288466e662128f8431020,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3515,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.module.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.module.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.module.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.module.ts,SIM,SIM,SIM,86a63702f0acbd1a1477e42aa4649e8cfe7b3fcd4aa0659383dc9fdd15b6510c,86a63702f0acbd1a1477e42aa4649e8cfe7b3fcd4aa0659383dc9fdd15b6510c,86a63702f0acbd1a1477e42aa4649e8cfe7b3fcd4aa0659383dc9fdd15b6510c,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3516,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.service.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/auth/auth.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/auth/auth.service.ts,SIM,SIM,SIM,1cc9328f5b514e8c1f8b976f9bcfe9bd22b27324f704c97bf0f975955623f770,1cc9328f5b514e8c1f8b976f9bcfe9bd22b27324f704c97bf0f975955623f770,1cc9328f5b514e8c1f8b976f9bcfe9bd22b27324f704c97bf0f975955623f770,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3517,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/compliance/identity.service.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-identity/source-material/src/compliance/identity.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/identity.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/compliance/identity.service.ts,SIM,SIM,SIM,9f4f07ecd2c678243dbf292fa9b8a7fe26d3cfa5919937271c8d3defacc8926c,9f4f07ecd2c678243dbf292fa9b8a7fe26d3cfa5919937271c8d3defacc8926c,9f4f07ecd2c678243dbf292fa9b8a7fe26d3cfa5919937271c8d3defacc8926c,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3580,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/events/contracts/investment/investment.events.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/events/contracts/investment/investment.events.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/events/contracts/investment/investment.events.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/events/contracts/investment/investment.events.ts,SIM,SIM,SIM,03c1e41dccf0697b0879c78a688baa122a84b0657565968d048524679af91ac4,03c1e41dccf0697b0879c78a688baa122a84b0657565968d048524679af91ac4,03c1e41dccf0697b0879c78a688baa122a84b0657565968d048524679af91ac4,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3581,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/entities/investment.entity.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/entities/investment.entity.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/entities/investment.entity.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/entities/investment.entity.ts,SIM,SIM,SIM,b4cd62a23f594e37d75010ce4694171b51b45a9eb0572f07d511209be63df336,b4cd62a23f594e37d75010ce4694171b51b45a9eb0572f07d511209be63df336,b4cd62a23f594e37d75010ce4694171b51b45a9eb0572f07d511209be63df336,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3582,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.controller.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.controller.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.controller.ts,SIM,SIM,SIM,b190e688b7761c136b407136c75b1042e217e49cdf84f855480984f6673f14f8,b190e688b7761c136b407136c75b1042e217e49cdf84f855480984f6673f14f8,b190e688b7761c136b407136c75b1042e217e49cdf84f855480984f6673f14f8,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3583,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.module.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.module.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.module.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.module.ts,SIM,SIM,SIM,98bac285464fe9d8b3a8452cec58e106b5de5cbb23d956e9aacca5829e0a301c,98bac285464fe9d8b3a8452cec58e106b5de5cbb23d956e9aacca5829e0a301c,98bac285464fe9d8b3a8452cec58e106b5de5cbb23d956e9aacca5829e0a301c,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3584,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.service.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/investments.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/investments.service.ts,SIM,SIM,SIM,9b99065f3a690ccb4cb1245e235fc769bde33d50ca8d67d933d95ad586141c67,9b99065f3a690ccb4cb1245e235fc769bde33d50ca8d67d933d95ad586141c67,9b99065f3a690ccb4cb1245e235fc769bde33d50ca8d67d933d95ad586141c67,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3585,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/open-finance.controller.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/open-finance.controller.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/open-finance.controller.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/open-finance.controller.ts,SIM,SIM,SIM,99cec8ac14f5b984d9d5fdbc027823367601a962c64b6985ebbf7cf224e54a12,99cec8ac14f5b984d9d5fdbc027823367601a962c64b6985ebbf7cf224e54a12,99cec8ac14f5b984d9d5fdbc027823367601a962c64b6985ebbf7cf224e54a12,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
3586,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/open-finance.service.ts,/Volumes/REGENERA BANK/regenera-bank/05-core-banking/regenera-core-investments/source-material/src/investments/open-finance.service.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/open-finance.service.ts,05-core-banking/regenera-core-legacy-monolith/source-material/pipeline-green-v4/src/investments/open-finance.service.ts,SIM,SIM,SIM,48a8ff382565862442b25885eba48fb04ea89534a0657e89629167af2eabb772,48a8ff382565862442b25885eba48fb04ea89534a0657e89629167af2eabb772,48a8ff382565862442b25885eba48fb04ea89534a0657e89629167af2eabb772,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
